69	44	94	96	64	83	79	44	70	79	42	70	36	68	39	43	78	52	63	95	55	62	92	86	99	81	75	79	65	56	50	78	92	66	38	36	89	61	47	89	44	57	42	85	95	42	50	86	89	83	55	74	72	54	66	55	72	55	48	52	47	47	94	82	66	94	40	47	64	67	63	61	86	58	45	81	68	99	66	74	100	72	87	77	69	96	38	64	79	66	80	77	43	77	84	66	47	56	57	55
80	96	80	46	40	37	57	47	42	82	99	39	38	58	61	65	76	62	40	86	73	56	85	69	95	37	62	80	50	57	38	55	69	61	78	79	55	69	79	50	82	46	55	41	86	48	62	93	100	92	96	45	39	80	51	68	70	98	59	88	57	44	71	45	87	37	50	39	97	73	61	74	63	59	63	59	71	43	39	67	75	60	58	89	39	89	42	100	99	75	88	59	100	45	74	51	84	72	63	53
53	86	82	61	66	92	59	84	82	46	36	75	97	36	76	62	37	87	75	75	44	65	47	37	73	45	45	45	58	38	73	47	87	57	72	82	39	98	96	81	61	62	54	52	48	96	75	89	44	87	95	100	71	46	99	56	82	44	76	74	86	74	38	64	61	71	74	45	43	91	60	99	73	75	66	98	100	76	75	36	92	84	61	71	54	36	85	46	91	71	70	63	64	63	48	49	99	47	79	66
97	98	86	90	91	96	86	79	52	40	86	94	64	39	73	75	88	51	66	55	100	70	75	78	87	69	41	68	43	84	36	39	77	45	85	69	38	37	48	70	52	42	92	91	60	86	89	60	56	46	86	79	93	49	52	88	97	86	39	60	89	90	62	97	45	38	62	46	39	55	36	58	36	40	99	51	61	69	70	98	71	91	57	42	48	94	50	82	39	43	85	82	66	57	94	100	41	74	52	80
37	85	95	77	82	86	48	94	68	71	61	63	71	63	78	74	44	40	78	70	97	60	71	48	98	74	37	95	36	76	55	85	70	78	41	51	78	90	68	86	92	99	88	82	38	61	85	63	46	99	100	76	84	67	69	69	71	93	96	63	37	57	54	94	63	88	85	84	65	59	87	51	75	94	82	47	95	66	96	96	68	52	86	86	96	75	62	70	43	88	46	70	99	94	78	74	86	83	100	41
86	88	85	86	42	84	94	74	76	39	49	78	75	70	51	92	75	95	91	36	48	76	80	64	57	70	43	91	88	58	46	62	72	91	86	50	58	46	58	40	63	49	64	53	88	58	94	54	78	54	41	66	45	40	68	42	53	46	80	46	97	83	52	98	46	72	100	100	57	66	100	37	94	95	62	44	57	39	91	47	44	83	69	49	79	87	75	45	40	84	49	39	38	80	61	97	79	38	66	51
68	92	68	64	54	99	75	58	65	60	58	53	67	42	43	68	100	99	64	94	83	63	44	42	65	85	68	96	83	78	76	51	67	75	56	71	84	49	51	51	64	41	68	45	94	45	97	82	38	69	98	93	46	91	86	99	64	66	51	53	88	49	58	49	44	61	86	72	84	74	74	78	55	60	96	49	67	87	73	78	76	64	91	51	86	69	96	57	87	50	68	47	74	71	66	70	82	86	80	92
77	71	83	73	72	57	47	63	81	50	47	81	77	100	36	41	54	75	65	96	63	86	63	96	60	63	77	92	41	64	44	84	88	63	42	63	100	47	73	43	94	56	74	93	44	64	72	79	76	49	40	77	98	66	48	85	47	61	94	76	95	94	83	84	55	81	47	74	86	44	45	81	60	82	48	91	62	51	86	88	65	73	48	48	67	47	67	61	73	70	84	58	48	75	60	64	46	73	87	72
70	50	65	82	71	66	88	80	48	80	65	65	39	80	56	66	56	85	51	43	98	88	90	45	56	80	42	64	38	85	52	57	66	60	37	74	69	87	41	46	40	88	61	74	51	53	53	88	85	61	56	73	64	77	53	82	100	78	62	78	46	72	40	63	49	73	73	63	99	52	91	56	49	74	46	87	49	80	55	41	78	61	59	62	46	41	55	52	76	100	98	92	93	52	98	36	52	76	74	57
67	81	43	100	57	68	74	57	80	99	44	62	94	37	55	46	36	98	83	100	65	90	91	41	40	67	82	99	48	60	89	70	76	54	77	61	59	66	59	93	89	69	52	77	65	51	84	52	48	93	93	68	91	94	55	75	50	51	79	91	81	97	59	71	62	95	89	90	45	48	73	55	46	61	95	62	42	53	38	86	93	37	43	72	90	62	91	37	63	49	66	46	88	85	96	82	73	52	53	87
87	47	57	57	55	100	80	100	73	42	62	98	100	98	72	99	45	68	73	78	88	66	87	39	53	62	53	75	80	90	86	98	83	85	67	92	50	36	64	68	76	72	37	69	77	39	69	57	40	59	88	91	74	87	62	86	59	53	46	77	98	41	69	51	89	36	63	38	92	84	56	80	91	72	36	61	89	52	83	84	89	39	56	98	85	77	46	49	82	59	86	79	40	50	71	69	48	42	75	77
38	48	76	52	86	76	87	50	64	45	46	60	99	43	44	52	61	66	96	56	60	43	99	55	83	42	84	37	97	94	97	38	71	58	64	49	61	56	87	38	49	38	45	80	68	82	38	94	75	97	72	62	41	76	42	52	62	92	56	67	96	66	100	52	37	76	61	76	44	89	49	49	58	96	38	100	78	83	76	54	46	54	45	54	76	67	84	51	71	60	56	53	50	65	99	54	61	68	55	61
45	82	87	65	43	48	97	83	56	78	55	40	55	50	93	91	38	37	57	63	68	99	39	70	52	54	87	71	63	52	61	49	41	92	98	70	45	73	40	53	78	80	38	99	46	67	82	74	69	62	42	56	60	48	85	95	78	85	41	51	48	54	74	68	98	93	69	70	72	76	59	59	93	73	37	41	66	91	36	94	94	55	47	70	84	48	79	84	45	99	79	62	96	62	40	93	49	89	81	83
43	62	39	71	36	81	65	54	96	70	96	92	80	57	96	56	64	58	100	89	78	89	81	95	96	40	39	100	45	72	57	92	63	100	66	67	92	68	45	54	91	95	87	88	98	54	91	68	99	41	84	71	54	68	79	44	92	52	84	84	54	85	49	39	39	65	64	50	47	69	51	68	85	48	87	52	97	92	81	95	66	42	42	84	94	100	47	86	47	41	77	74	77	88	55	75	72	49	89	69
98	45	100	92	87	79	67	49	50	57	52	61	87	75	99	59	40	86	62	80	87	95	76	49	79	90	61	44	100	74	95	54	68	68	69	39	88	54	75	44	36	60	50	81	83	90	41	64	68	75	83	65	88	53	60	76	58	73	88	81	83	71	55	73	65	96	82	36	74	85	99	54	53	88	88	42	36	78	57	39	85	59	49	87	78	51	57	43	58	42	69	99	69	91	77	48	40	58	60	65
71	37	66	89	98	47	90	39	51	72	97	41	60	49	37	82	89	70	70	99	54	37	100	62	37	88	90	49	61	63	49	76	55	95	36	94	67	86	69	49	71	94	95	42	93	74	87	91	54	95	73	36	59	89	93	57	99	63	71	57	72	46	48	72	75	40	48	42	37	68	67	73	41	67	64	58	74	72	37	44	90	82	66	50	73	98	61	75	44	46	44	75	98	98	90	84	54	97	85	73
89	84	69	38	65	56	43	82	59	36	70	56	73	81	75	86	95	93	38	98	45	85	84	76	72	98	89	47	62	87	91	50	44	62	53	98	87	100	74	98	77	75	44	48	99	85	78	44	63	63	49	82	73	59	76	48	66	60	90	54	62	93	90	66	60	82	76	57	67	63	57	97	68	98	52	53	65	49	41	82	36	93	52	95	68	58	82	59	62	78	72	76	87	43	68	44	37	57	54	39
90	66	59	94	76	98	37	81	98	37	80	82	63	56	45	77	77	91	97	54	75	77	50	67	77	96	59	66	68	40	53	42	64	72	68	87	98	50	62	94	39	45	57	70	54	78	45	67	65	91	39	97	40	61	95	47	54	67	38	83	82	69	44	44	42	80	72	61	80	81	90	64	88	66	76	55	80	86	71	63	38	49	50	80	95	37	69	36	61	48	81	41	59	95	100	39	95	75	84	58
94	95	70	83	58	70	71	37	78	58	83	83	79	67	46	87	59	79	99	51	74	49	89	92	94	71	92	85	82	89	98	91	39	47	91	78	46	55	38	66	65	81	73	68	96	93	61	76	93	81	70	92	100	42	58	72	75	64	53	82	56	37	76	92	97	86	75	53	40	37	54	88	76	68	84	97	79	38	51	76	82	71	72	53	75	68	73	62	98	56	39	84	67	72	38	58	92	59	97	81
59	89	67	59	84	95	69	67	86	44	43	52	66	83	58	78	70	82	61	91	77	72	96	44	92	78	91	36	40	47	99	86	79	65	58	100	71	85	55	73	75	87	66	72	59	63	37	48	71	84	80	44	36	83	83	77	95	56	95	87	87	40	91	59	88	44	38	99	85	77	94	52	90	99	43	75	86	64	97	72	98	81	77	100	62	55	80	76	59	65	45	80	83	74	50	50	80	100	49	45
95	91	81	85	51	50	70	90	95	89	53	95	86	95	63	100	94	94	49	82	37	79	40	99	38	51	99	87	37	82	84	71	40	94	81	44	95	96	36	96	37	58	49	44	90	79	59	65	60	40	62	48	47	88	97	41	41	82	44	49	50	48	57	100	57	67	94	56	98	100	46	72	83	71	83	56	45	96	64	69	49	87	74	40	87	44	89	93	93	83	42	93	70	53	39	46	42	95	38	74
72	70	89	39	61	87	84	64	54	65	48	67	62	46	65	44	67	48	80	48	79	42	82	77	54	99	94	72	70	51	64	44	53	96	43	53	77	99	78	80	57	92	100	94	58	97	68	58	88	79	74	98	83	79	49	65	40	76	73	86	45	70	51	95	76	68	43	44	56	39	40	91	98	44	60	67	72	74	90	66	91	57	79	52	53	70	70	67	53	63	58	48	49	37	80	65	85	87	51	78
50	64	36	79	48	90	62	60	92	52	75	55	45	93	38	67	96	59	88	53	43	53	60	80	81	36	57	60	85	77	58	59	50	46	40	46	49	83	44	58	53	52	99	89	87	55	63	72	97	44	97	47	57	96	88	60	76	79	99	93	69	86	96	48	38	55	55	64	68	90	88	75	44	55	98	68	50	59	58	57	59	66	46	83	80	85	64	80	68	94	99	51	72	67	53	63	78	51	77	37
65	68	42	60	96	45	45	87	72	81	50	93	48	77	64	94	79	61	48	97	56	59	94	53	90	66	70	54	91	70	83	75	100	40	97	41	36	63	63	84	45	76	36	61	84	99	93	99	45	94	46	78	58	58	82	78	93	59	93	42	84	60	92	78	79	49	41	69	49	46	65	62	66	100	59	90	60	98	92	61	53	36	85	94	60	76	58	50	54	40	59	78	89	87	37	41	71	81	40	67
66	42	64	42	37	63	92	43	88	96	59	84	40	89	41	85	53	80	93	74	94	51	49	63	100	94	93	39	76	96	75	94	91	37	59	42	85	40	67	75	48	64	56	71	47	46	36	49	95	90	38	69	50	71	87	64	90	47	78	47	63	59	64	38	92	92	79	77	73	94	83	79	71	97	57	83	38	65	84	37	47	56	88	99	91	81	83	47	64	67	53	86	86	39	86	72	56	66	65	99
88	79	97	66	77	40	60	45	69	63	82	36	56	59	94	93	83	100	85	87	84	81	43	50	44	100	51	74	60	45	77	66	48	39	99	72	56	71	49	83	59	73	94	79	71	59	83	62	96	88	44	43	37	72	81	70	52	97	60	55	66	76	79	56	47	42	97	67	78	93	55	40	61	91	75	48	48	79	82	77	58	77	54	43	57	45	36	96	78	72	36	83	79	59	46	77	76	62	83	47
82	97	93	47	52	36	64	95	97	85	60	88	52	97	67	57	65	47	81	68	52	54	57	65	85	77	79	86	39	79	56	45	93	53	45	80	96	52	65	62	41	89	75	47	78	49	77	61	84	78	69	90	87	50	67	87	98	72	100	56	77	77	50	57	99	41	93	80	83	64	52	45	89	83	72	85	99	100	43	59	72	53	37	76	81	86	54	98	49	52	38	56	39	41	76	52	94	36	91	63
79	56	75	70	38	85	81	48	37	90	66	57	91	48	95	50	85	41	43	85	96	47	52	51	42	57	96	82	84	36	48	89	99	77	50	77	82	91	72	90	83	100	62	38	69	50	58	80	43	89	75	72	81	75	36	45	67	48	67	61	73	62	97	96	93	64	70	54	94	56	93	39	57	47	58	54	52	90	59	91	77	85	82	73	50	74	59	91	74	76	60	36	78	84	72	67	53	44	48	59
84	55	91	69	89	42	100	77	83	86	39	51	44	78	91	63	41	92	39	67	93	61	66	40	45	83	81	55	75	65	82	80	89	56	100	64	52	48	97	77	47	43	70	40	66	57	86	90	52	74	45	37	49	95	80	73	46	88	45	40	94	55	99	79	58	54	78	91	100	72	39	98	97	78	77	88	64	55	56	100	45	97	94	41	92	52	81	78	56	90	97	67	47	46	43	92	96	50	37	85
76	99	77	41	94	52	42	69	89	92	74	42	81	54	59	90	86	97	68	60	58	45	65	81	91	43	80	63	57	48	71	58	42	41	76	45	80	44	76	69	74	61	39	62	80	87	76	71	79	50	81	96	96	60	89	54	60	94	98	97	68	39	87	41	94	87	36	82	96	65	64	63	48	92	73	60	81	63	80	99	50	99	93	92	47	40	97	65	69	51	78	97	65	96	47	38	93	85	90	91
